invoice_id,customer_name,name,agentid,order_date,subtotal,tax,discount,total,paid,due,payment_type,comms,profit,ep_orderid,shipment_type,awb,awb_link,tracking_url,status,remark,timestamp
92,"0",WALK-IN,24,2022-10-22,2298,"0","0",2298,2298,"0",Cash,"0",131,"","0","","","","","",2022-10-22 09:35:49
93,"0",WALK-IN,24,2022-10-25,2399,"0","0",2399,2399,"0",Cash,"0",180,"","0","","","","","",2022-10-25 05:22:34
94,"0",WALK-IN,24,2022-10-25,99,"0","0",99,99,"0",Cash,"0",33,"","0","","","","","",2022-10-25 05:39:45
95,"0",WALK-IN,24,2022-10-25,2110,"0","0",2110,2110,"0",Cash,"0",-71,"","0","","","","","",2022-10-25 10:58:38
96,"0",WALK-IN,24,2022-10-26,79,"0","0",79,79,"0",Cash,"0",13,"","0","","","","","",2022-10-26 04:23:19
97,"0",WALK-IN,24,2022-10-26,89,"0","0",89,89,"0",Cash,"0",44,"","0","","","","","",2022-10-26 04:46:23
98,"0",WALK-IN,24,2022-10-26,2279,"0","0",2279,2279,"0",Cash,"0",190,"","0","","","","","",2022-10-26 08:33:09
99,43,WALK-IN,24,2022-10-27,4395,"0","0",4395,4395,"0",Online Transfer,"0",374,"","0","","","","","",2022-10-27 11:32:38
100,"0",WALK-IN,24,2022-10-28,1619,"0","0",1619,1619,"0",Cash,"0",172,"","0","","","","","",2022-10-28 08:27:22
101,"0",WALK-IN,24,2022-10-29,2664,"0","0",2664,2664,"0",Cash,"0",353,"","0","","","","","",2022-10-29 05:24:05
102,"0",WALK-IN,24,2022-10-29,5100,"0","0",5100,5100,"0",Cash,"0",470,"","0","","","","","",2022-10-29 09:54:21
103,"0",WALK-IN,24,2022-10-31,2199,"0","0",2199,2199,"0",Online Transfer,"0",142,"","0","","","","","",2022-10-31 12:09:01
104,"0",WALK-IN,24,2022-11-01,169,"0","0",169,169,"0",Cash,"0",59,"","0","","","","","",2022-11-01 07:41:27
105,"0",WALK-IN,24,2022-11-01,1869,"0","0",1869,1869,"0",Card,"0",167,"","0","","","","","",2022-11-01 10:47:25
106,"0",WALK-IN,24,2022-11-02,2199,"0","0",2199,2199,"0",Cash,"0",106,"","0","","","","","",2022-11-02 09:27:28
107,44,WALK-IN,24,2022-11-03,3757,"0","0",3757,3757,"0",Card,"0",419,"","0","","","","","",2022-11-03 05:20:27
108,"0",WALK-IN,24,2022-11-03,59,"0","0",59,59,"0",Cash,"0",24,"","0","","","","","",2022-11-03 07:45:30
109,"0",WALK-IN,24,2022-11-03,19.99,"0","0",19.99,19.99,"0",Cash,"0",10.99,"","0","","","","","",2022-11-03 07:58:48
110,"0",WALK-IN,24,2022-11-04,2100,"0","0",2100,2100,"0",Cash,"0",293,"","0","","","","","",2022-11-04 08:47:37
111,"0",WALK-IN,24,2022-11-04,5.99,"0","0",5.99,5.99,"0",Cash,"0",3.99,"","0","","","","","",2022-11-04 09:05:19
112,"0",WALK-IN,24,2022-11-05,2777,"0","0",2777,2777,"0",Card,"0",122,"","0","","","","","",2022-11-05 07:47:12
113,"0",WALK-IN,12,2022-11-07,4600,"0","0",4600,4600,"0",Cash,"0","0","","0","","","","","",2022-11-07 07:39:26
114,"0",WALK-IN,12,2022-11-07,1500,"0","0",1500,1500,"0",Cash,135,500,"","0","","","","","",2022-11-07 07:31:55
115,"0",WALK-IN,12,2022-11-07,1290,"0","0",1290,1290,"0",Online Transfer,116.1,290,"","0","","","","","",2022-11-07 06:31:26
116,"0",WALK-IN,12,2022-11-07,5299,"0","0",5299,5299,"0",Cash,476.91,519,"","0","","","","","",2022-11-07 06:54:39
117,"0",WALK-IN,24,2022-11-07,2199,"0","0",2199,2199,"0",Online Transfer,"0",181,"","0","","","","","",2022-11-07 10:14:19
118,"0",WALK-IN,24,2022-11-08,1964,"0","0",1964,1964,"0",Card,"0",237,"","0","","","","","",2022-11-08 08:36:21
119,"0",WALK-IN,24,2022-11-09,2649,"0","0",2649,2649,"0",Card,"0",245,"","0","","","","","",2022-11-09 06:36:53
120,"0",WALK-IN,24,2022-11-09,49.99,"0","0",49.99,49.99,"0",Cash,"0",33,"","0","","","","","",2022-11-09 07:13:05
121,"0",WALK-IN,24,2022-11-10,188,"0","0",188,188,"0",Card,"0",49,"","0","","","","","",2022-11-10 05:26:16
122,"0",WALK-IN,24,2022-11-10,89,"0","0",89,89,"0",Cash,"0",23,"","0","","","","","",2022-11-10 07:25:31
123,"0",WALK-IN,24,2022-11-10,30,"0","0",30,30,"0",Card,"0",12,"","0","","","","","",2022-11-10 08:55:12
124,"0",WALK-IN,24,2022-11-11,10,"0","0",10,10,"0",Cash,"0",8,"","0","","","","","",2022-11-11 11:06:28
125,"0",WALK-IN,24,2022-11-12,1800,"0","0",1800,1800,"0",Card,"0",120,"","0","","","","","",2022-11-12 05:34:50
126,"0",WALK-IN,24,2022-11-12,10,"0","0",10,10,"0",Cash,"0",8,"","0","","","","","",2022-11-12 07:27:06
127,"0",WALK-IN,24,2022-11-12,119,"0","0",119,119,"0",Card,"0",49,"","0","","","","","",2022-11-12 09:59:20
128,"0",WALK-IN,12,2022-11-14,540,"0","0",540,540,"0",Cash,48.6,85,"","0","","","","","",2022-11-14 07:11:55
129,"0",WALK-IN,24,2022-11-15,2399,"0","0",2399,2399,"0",Online Transfer,"0",251,"","0","","","","","",2022-11-15 07:20:50
130,45,Pembinaan Muzqi (M) Sdn. Bhd.,24,2022-11-15,8598,"0","0",8598,8598,"0",Online Transfer,"0",1058,"","0","","","","","SN: 1581F4XFC22AK007PJ0U 
SN: 1581F4XFC22AQ007QF6D",2022-11-15 10:08:05
132,46,ARTBEAST GROUP SDN BHD,24,2022-11-16,2988,"0","0",2988,2988,"0",Card,"0",311,"","0","","","","","",2022-11-16 08:48:54
133,"0",WALK-IN,24,2022-11-16,3099,"0","0",3099,3099,"0",Online Transfer,"0",304,"","0","","","","","",2022-11-16 09:56:03
134,"0",WALK-IN,24,2022-11-23,169,"0","0",169,169,"0",Cash,"0",44,"","0","","","","","",2022-11-23 05:18:51
135,"0",WALK-IN,24,2022-11-23,2449,"0","0",2449,2449,"0",Online Transfer,"0",196,"","0","","","","","",2022-11-23 06:05:08
136,"0",WALK-IN,24,2022-11-23,2439,"0","0",2439,2439,"0",Online Transfer,"0",28,"","0","","","","","",2022-11-23 11:25:33
137,"0",WALK-IN,24,2022-11-25,2874,"0","0",2874,2874,"0",Cash,"0",137,"","0","","","","","",2022-11-25 09:21:08
138,"0",WALK-IN,24,2022-11-25,1300,"0","0",1300,1300,"0",Online Transfer,"0",150,"","0","","","","","",2022-11-25 10:20:17
139,"0",WALK-IN,24,2022-11-26,2399,"0","0",2399,2399,"0",Card,"0",66,"","0","","","","","",2022-11-26 06:12:16
140,"0",WALK-IN,24,2022-11-29,2449,"0","0",2449,2449,"0",Online Transfer,"0",230,"","0","","","","","",2022-11-29 04:42:48
141,"0",WALK-IN,24,2022-11-29,89,"0","0",89,89,"0",Online Transfer,"0",24,"","0","","","","","",2022-11-29 05:32:15
142,"0",WALK-IN,24,2022-11-29,10,"0","0",10,10,"0",Cash,"0",9,"","0","","","","","",2022-11-29 05:47:58
143,"0",WALK-IN,24,2022-11-29,2699,"0","0",2699,2699,"0",Online Transfer,"0",264,"","0","","","","","",2022-11-29 09:58:13
144,"0",WALK-IN,24,2022-12-02,50,"0","0",50,50,"0",Cash,"0",20,"","0","","","","","",2022-12-02 04:41:52
145,"0",WALK-IN,24,2022-12-02,10,"0","0",10,10,"0",Cash,"0",9,"","0","","","","","",2022-12-02 07:08:54
146,"0",WALK-IN,24,2022-12-02,2379,"0","0",2379,2379,"0",Online Transfer,"0",206,"","0","","","","","",2022-12-02 12:05:15
147,"0",WALK-IN,24,2022-12-03,3099,"0","0",3099,3099,"0",Cash,"0",354,"","0","","","","","",2022-12-03 04:56:32
148,"0",WALK-IN,24,2022-12-03,3298,"0","0",3298,3298,"0",Online Transfer,"0",-197,"","0","","","","","",2022-12-03 05:57:17
149,"0",WALK-IN,24,2022-12-03,2399,"0","0",2399,2399,"0",Card,"0",251,"","0","","","","","",2022-12-03 09:03:27
150,"0",WALK-IN,12,2022-12-05,2587,"0","0",2587,2587,"0",Online Transfer,232.02,290,"","0","","","","","",2022-12-05 07:32:55
151,"0",WALK-IN,12,2022-12-05,2399,"0","0",2399,2399,"0",Online Transfer,215.91,32,"","0","","","","","",2022-12-05 09:53:46
152,"0",WALK-IN,24,2022-12-06,258,"0","0",258,258,"0",Online Transfer,"0",73,"","0","","","","","",2022-12-06 05:27:24
153,"0",WALK-IN,24,2022-12-07,2399,"0","0",2399,2399,"0",Online Transfer,"0",246,"","0","","","","","",2022-12-07 07:31:27
154,"0",WALK-IN,24,2022-12-09,199,"0","0",199,199,"0",Cash,"0",91,"","0","","","","","",2022-12-09 06:17:42
155,"0",WALK-IN,24,2022-12-10,2399,"0","0",2399,2399,"0",Card,"0",66,"","0","","","","","",2022-12-10 09:31:48
156,"0",WALK-IN,24,2022-12-12,2428,"0","0",2428,2428,"0",Card,"0",46,"","0","","","","","",2022-12-12 06:07:08
157,47,AS' SADIQ GADGET EMPIRE SDN BHD,24,2022-12-12,2199,"0","0",2199,2199,"0",Online Transfer,"0",181,"","0","","","","","",2022-12-12 07:26:17
158,"0",WALK-IN,24,2022-12-12,5399,"0","0",5399,5399,"0",Card,"0",549,"","0","","","","","",2022-12-12 11:44:13
160,"0",WALK-IN,24,2022-12-13,2007,"0","0",2007,2007,"0",Online Transfer,"0",186,"","0","","","","","",2022-12-13 07:48:07
161,"0",WALK-IN,24,2022-12-13,3342.99,"0","0",3342.99,3342.99,"0",Online Transfer,"0",222.99,"","0","","","","","",2022-12-13 11:21:44
162,"0",WALK-IN,12,2022-12-14,368,"0","0",368,368,"0",Cash,33.12,78,"","0","","","","","",2022-12-14 07:55:38
163,"0",WALK-IN,24,2022-12-15,50,"0","0",50,50,"0",Cash,"0",20,"","0","","","","","",2022-12-15 07:55:55
164,"0",WALK-IN,24,2022-12-15,2428,"0","0",2428,2428,"0",Card,"0",61,"","0","","","","","",2022-12-15 11:53:35
165,"0",WALK-IN,24,2022-12-16,1399,"0","0",1399,1399,"0",Online Transfer,"0",151,"","0","","","","","",2022-12-16 09:27:54
166,"0",WALK-IN,24,2022-12-17,50,"0","0",50,50,"0",Online Transfer,"0",25,"","0","","","","","",2022-12-17 05:08:53
167,"0",WALK-IN,24,2022-12-17,50,"0","0",50,50,"0",Online Transfer,"0",20,"","0","","","","","",2022-12-17 10:25:22
168,"0",WALK-IN,24,2022-12-19,2478,"0","0",2478,2478,"0",Card,"0",330,"","0","","","","","",2022-12-19 10:24:32
169,"0",WALK-IN,24,2022-12-20,1980,"0","0",1980,1980,"0",Card,"0",151,"","0","","","","","",2022-12-20 07:49:56
170,"0",WALK-IN,24,2022-12-20,35,"0","0",35,35,"0",Cash,"0",8,"","0","","","","","",2022-12-20 08:08:45
171,48,Perunding AME Sdn Bhd,24,2022-12-20,6098,"0","0",6098,6098,"0",Online Transfer,"0",608,"","0","","","","","",2022-12-20 09:06:51
172,"0",WALK-IN,24,2022-12-20,2998,"0","0",2998,2998,"0",Cash,"0",427,"","0","","","","","",2022-12-20 10:24:03
173,"0",WALK-IN,24,2022-12-20,2868,"0","0",2868,2868,"0",Card,"0",281,"","0","","","","","",2022-12-20 11:14:28
174,"0",WALK-IN,24,2022-12-22,3028,"0","0",3028,3028,"0",Card,"0",305,"","0","","","","","",2022-12-22 04:52:41
175,"0",WALK-IN,24,2022-12-22,20,"0","0",20,20,"0",Cash,"0",15,"","0","","","","","",2022-12-22 07:02:37
176,"0",WALK-IN,24,2022-12-22,25,"0","0",25,25,"0",Cash,"0",13,"","0","","","","","",2022-12-22 07:55:46
177,"0",WALK-IN,24,2022-12-23,7995,"0","0",7995,7995,"0",Card,"0",880,"","0","","","","","",2022-12-23 04:43:49
178,"0",WALK-IN,24,2022-12-23,194,"0","0",194,194,"0",Cash,"0",113,"","0","","","","","",2022-12-23 07:14:05
179,"0",WALK-IN,24,2022-12-23,2399,"0","0",2399,2399,"0",Cash,"0",186,"","0","","","","","",2022-12-23 09:03:36
180,"0",WALK-IN,24,2022-12-24,95,"0","0",95,95,"0",Cash,"0",14,"","0","","","","","",2022-12-24 05:21:32
181,"0",WALK-IN,24,2022-12-24,2304,"0","0",2304,2304,"0",Online Transfer,"0",268,"","0","","","","","",2022-12-24 07:07:06
182,"0",WALK-IN,24,2022-12-24,1399,"0","0",1399,1399,"0",Card,"0",180,"","0","","","","","",2022-12-24 08:04:47
183,"0",WALK-IN,24,2022-12-24,268,"0","0",268,268,"0",Card,"0",82,"","0","","","","","",2022-12-24 09:37:52
184,48,Perunding AME Sdn Bhd,24,2022-12-28,399,"0","0",399,399,"0",Card,"0",199,"","0","","","","","",2022-12-28 11:42:56
185,"0",WALK-IN,24,2022-12-28,149,"0","0",149,149,"0",Cash,"0",59,"","0","","","","","",2022-12-28 08:24:14
186,"0",WALK-IN,24,2022-12-28,749,"0","0",749,749,"0",Card,"0",81,"","0","","","","","",2022-12-28 09:46:05
188,"0",WALK-IN,24,2022-12-29,2627,"0","0",2627,2627,"0",Cash,"0",225,"","0","","","","","",2022-12-29 07:45:05
189,"0",WALK-IN,24,2022-12-31,20,"0","0",20,20,"0",Cash,"0",15,"","0","","","","","",2022-12-31 05:22:56
190,"0",WALK-IN,24,2022-12-31,577,"0","0",577,577,"0",Card,"0",122,"","0","","","","","",2022-12-31 05:31:22
191,"0",WALK-IN,24,2022-12-31,2577,"0","0",2577,2577,"0",Online Transfer,"0",387,"","0","","","","","",2022-12-31 10:32:27
192,"0",WALK-IN,24,2023-01-03,5199,"0","0",5199,5199,"0",Cash,"0",569,"","0","","","","","",2023-01-03 06:35:30
193,"0",WALK-IN,24,2023-01-03,145,"0","0",145,145,"0",Cash,"0",44,"","0","","","","","",2023-01-03 07:31:21
195,"0",WALK-IN,24,2023-01-03,2199,"0","0",2199,2199,"0",Online Transfer,"0",230,"","0","","","","","",2023-01-03 10:57:37
196,"0",WALK-IN,24,2023-01-04,2428,"0","0",2428,2428,"0",Card,"0",305,"","0","","","","","",2023-01-04 06:05:38
197,"0",WALK-IN,24,2023-01-05,2399,"0","0",2399,2399,"0",Card,"0",310,"","0","","","","","",2023-01-05 09:05:23
198,"0",WALK-IN,24,2023-01-05,2279,"0","0",2279,2279,"0",Online Transfer,"0",261,"","0","","","","","",2023-01-05 11:21:30
199,"0",WALK-IN,24,2023-01-06,627,"0","0",627,627,"0",Card,"0",132,"","0","","","","","",2023-01-06 11:25:12
200,"0",WALK-IN,24,2023-01-07,50,"0","0",50,50,"0",Cash,"0",28,"","0","","","","","",2023-01-07 05:17:37
201,"0",WALK-IN,24,2023-01-07,50,"0","0",50,50,"0",Cash,"0",20,"","0","","","","","",2023-01-07 08:38:25
202,"0",WALK-IN,24,2023-01-07,2449,"0","0",2449,2449,"0",Online Transfer,"0",344,"","0","","","","","",2023-01-07 09:06:47
203,"0",WALK-IN,24,2023-01-07,20,"0","0",20,20,"0",Cash,"0",15,"","0","","","","","",2023-01-07 09:51:21
204,"0",WALK-IN,24,2023-01-07,138,"0","0",138,138,"0",Cash,"0",43,"","0","","","","","",2023-01-07 09:57:14
205,"0",WALK-IN,24,2023-01-07,2399,"0","0",2399,2399,"0",Cash,"0",303,"","0","","","","","",2023-01-07 10:37:43
206,"0",WALK-IN,24,2023-01-09,95,"0","0",95,95,"0",Cash,"0",14,"","0","","","","","",2023-01-09 05:00:07
207,51,WALK-IN,24,2023-01-09,4264,"0","0",4264,4264,"0",Online Transfer,"0",451,"","0","","","","","",2023-01-09 10:22:40
208,"0",WALK-IN,24,2023-01-09,2399,"0","0",2399,2399,"0",Online Transfer,"0",281,"","0","","","","","",2023-01-09 11:36:11
209,"0",WALK-IN,24,2023-01-10,2905,"0","0",2905,2905,"0",Online Transfer,"0",445,"","0","","","","","",2023-01-10 06:03:53
210,"0",WALK-IN,24,2023-01-10,2378,"0","0",2378,2378,"0",Card,"0",322,"","0","","","","","",2023-01-10 10:05:47
211,"0",WALK-IN,24,2023-01-11,243,"0","0",243,243,"0",Card,"0",62,"","0","","","","","",2023-01-11 09:25:34
212,"0",WALK-IN,24,2023-01-11,190,"0","0",190,190,"0",Card,"0",28,"","0","","","","","",2023-01-11 11:02:21
213,"0",WALK-IN,24,2023-01-12,55,"0","0",55,55,"0",Cash,"0",33,"","0","","","","","",2023-01-12 07:20:10
214,"0",WALK-IN,24,2023-01-13,399,"0","0",399,399,"0",Cash,"0",199,"","0","","","","","",2023-01-13 06:37:11
215,"0",WALK-IN,24,2023-01-13,169,"0","0",169,169,"0",Online Transfer,"0",49,"","0","","","","","",2023-01-13 10:00:43
216,"0",WALK-IN,24,2023-01-14,2399,"0","0",2399,2399,"0",Online Transfer,"0",274,"","0","","","","","",2023-01-14 08:04:22
217,"0",WALK-IN,24,2023-01-16,100,"0","0",100,100,"0",Online Transfer,"0",40,"","0","","","","","",2023-01-16 04:38:09
218,"0",WALK-IN,24,2023-01-16,50,"0","0",50,50,"0",Cash,"0",28,"","0","","","","","",2023-01-16 05:25:29
219,"0",WALK-IN,24,2023-01-16,50,"0","0",50,50,"0",Cash,"0",28,"","0","","","","","",2023-01-16 05:35:27
220,52,Modern Auto Car Care Sdn Bhd,24,2023-01-16,5050,"0","0",5050,5050,"0",Online Transfer,"0",420,"","0","","","","","",2023-01-16 05:45:43
222,53,WALK-IN,24,2023-01-16,2800,"0","0",2800,2800,"0",Online Transfer,"0",280,"","0","","","","","",2023-01-16 06:32:13
223,"0",WALK-IN,24,2023-01-16,2399,"0","0",2399,2399,"0",Online Transfer,"0",281,"","0","","","","","",2023-01-16 08:40:16
224,"0",WALK-IN,24,2023-01-17,239,"0","0",239,239,"0",Card,"0",74,"","0","","","","","",2023-01-17 06:08:32
225,"0",WALK-IN,24,2023-01-17,20,"0","0",20,20,"0",Cash,"0",15,"","0","","","","","",2023-01-17 06:15:40
226,"0",WALK-IN,24,2023-01-17,10,"0","0",10,10,"0",Cash,"0",8,"","0","","","","","",2023-01-17 08:10:29
227,"0",WALK-IN,24,2023-01-17,2559,"0","0",2559,2559,"0",Online Transfer,"0",371,"","0","","","","","",2023-01-17 09:41:34
228,"0",WALK-IN,24,2023-01-18,39,"0","0",39,39,"0",Cash,"0",23,"","0","","","","","",2023-01-18 10:21:32
229,"0",WALK-IN,24,2023-01-19,30,"0","0",30,30,"0",Online Transfer,"0",23,"","0","","","","","",2023-01-19 09:09:50
230,"0",WALK-IN,24,2023-01-20,60,"0","0",60,60,"0",Cash,"0",35,"","0","","","","","",2023-01-20 01:38:06
